name,frame,x,y,z
90,1047,28.0,-10.0,0.0
91,1047,0.0,-12.0,0.0
92,1047,2.0,-12.0,0.0
93,1047,4.0,-12.0,0.0
94,1047,6.0,-12.0,0.0
95,1047,8.0,-12.0,0.0
96,1047,10.0,-12.0,0.0
97,1047,12.0,-12.0,0.0
98,1047,14.0,-12.0,0.0
99,1047,16.0,-12.0,0.0
100,1047,18.0,-12.0,0.0
101,1047,20.0,-12.0,0.0
102,1047,22.0,-12.0,0.0
103,1047,24.0,-12.0,0.0
104,1047,26.0,-12.0,0.0
105,1047,28.0,-12.0,0.0
106,1047,0.0,-14.0,0.0
107,1047,2.0,-14.0,0.0
108,1047,4.0,-14.0,0.0
109,1047,6.0,-14.0,0.0
110,1047,8.0,-14.0,0.0
111,1047,10.0,-14.0,0.0
112,1047,12.0,-14.0,0.0
113,1047,14.0,-14.0,0.0
114,1047,16.0,-14.0,0.0
115,1047,18.0,-14.0,0.0
116,1047,20.0,-14.0,0.0
117,1047,22.0,-14.0,0.0
118,1047,24.0,-14.0,0.0
119,1047,26.0,-14.0,0.0
120,1047,28.0,-14.0,0.0
121,1047,0.0,-16.0,0.0
122,1047,2.0,-16.0,0.0
123,1047,4.0,-16.0,0.0
124,1047,6.0,-16.0,0.0
125,1047,8.0,-16.0,0.0
126,1047,10.0,-16.0,0.0
127,1047,12.0,-16.0,0.0
128,1047,14.0,-16.0,0.0
129,1047,16.0,-16.0,0.0
130,1047,18.0,-16.0,0.0
131,1047,20.0,-16.0,0.0
132,1047,22.0,-16.0,0.0
133,1047,24.0,-16.0,0.0
134,1047,26.0,-16.0,0.0
135,1047,28.0,-16.0,0.0
136,1047,0.0,-18.0,0.0
137,1047,2.0,-18.0,0.0
138,1047,4.0,-18.0,0.0
139,1047,6.0,-18.0,0.0
140,1047,8.0,-18.0,0.0
141,1047,10.0,-18.0,0.0
142,1047,12.0,-18.0,0.0
143,1047,14.0,-18.0,0.0
144,1047,16.0,-18.0,0.0
145,1047,18.0,-18.0,0.0
146,1047,20.0,-18.0,0.0
147,1047,22.0,-18.0,0.0
148,1047,24.0,-18.0,0.0
149,1047,26.0,-18.0,0.0
150,1047,28.0,-18.0,0.0
1,1048,0.0,0.0,0.0
2,1048,2.0,0.0,0.0
3,1048,4.0,0.0,0.0
4,1048,6.0,0.0,0.0
5,1048,8.0,0.0,0.0
6,1048,10.0,0.0,0.0
7,1048,12.0,0.0,0.0
8,1048,14.0,0.0,0.0
9,1048,16.0,0.0,0.0
10,1048,18.0,0.0,0.0
11,1048,20.0,0.0,0.0
12,1048,22.0,0.0,0.0
13,1048,24.0,0.0,0.0
14,1048,26.0,0.0,0.0
15,1048,28.0,0.0,0.0
16,1048,0.0,-2.0,0.0
17,1048,2.0,-2.0,0.0
18,1048,4.0,-2.0,0.0
19,1048,6.0,-2.0,0.0
20,1048,8.0,-2.0,0.0
21,1048,10.0,-2.0,0.0
22,1048,12.0,-2.0,0.0
23,1048,14.0,-2.0,0.0
24,1048,16.0,-2.0,0.0
25,1048,18.0,-2.0,0.0
26,1048,20.0,-2.0,0.0
27,1048,22.0,-2.0,0.0
28,1048,24.0,-2.0,0.0
29,1048,26.0,-2.0,0.0
30,1048,28.0,-2.0,0.0
31,1048,0.0,-4.0,0.0
32,1048,2.0,-4.0,0.0
33,1048,4.0,-4.0,0.0
34,1048,6.0,-4.0,0.0
35,1048,8.0,-4.0,0.0
36,1048,10.0,-4.0,0.0
37,1048,12.0,-4.0,0.0
38,1048,14.0,-4.0,0.0
39,1048,16.0,-4.0,0.0
40,1048,18.0,-4.0,0.0
41,1048,20.0,-4.0,0.0
42,1048,22.0,-4.0,0.0
43,1048,24.0,-4.0,0.0
44,1048,26.0,-4.0,0.0
45,1048,28.0,-4.0,0.0
46,1048,0.0,-6.0,0.0
47,1048,2.0,-6.0,0.0
48,1048,4.0,-6.0,0.0
49,1048,6.0,-6.0,0.0
50,1048,8.0,-6.0,0.0
51,1048,10.0,-6.0,0.0
52,1048,12.0,-6.0,0.0
53,1048,14.0,-6.0,0.0
54,1048,16.0,-6.0,0.0
55,1048,18.0,-6.0,0.0
56,1048,20.0,-6.0,0.0
57,1048,22.0,-6.0,0.0
58,1048,24.0,-6.0,0.0
59,1048,26.0,-6.0,0.0
60,1048,28.0,-6.0,0.0
61,1048,0.0,-8.0,0.0
62,1048,2.0,-8.0,0.0
63,1048,4.0,-8.0,0.0
64,1048,6.0,-8.0,0.0
65,1048,8.0,-8.0,0.0
66,1048,10.0,-8.0,0.0
67,1048,12.0,-8.0,0.0
68,1048,14.0,-8.0,0.0
69,1048,16.0,-8.0,0.0
70,1048,18.0,-8.0,0.0
71,1048,20.0,-8.0,0.0
72,1048,22.0,-8.0,0.0
73,1048,24.0,-8.0,0.0
74,1048,26.0,-8.0,0.0
75,1048,28.0,-8.0,0.0
76,1048,0.0,-10.0,0.0
77,1048,2.0,-10.0,0.0
78,1048,4.0,-10.0,0.0
79,1048,6.0,-10.0,0.0
80,1048,8.0,-10.0,0.0
81,1048,10.0,-10.0,0.0
82,1048,12.0,-10.0,0.0
83,1048,14.0,-10.0,0.0
84,1048,16.0,-10.0,0.0
85,1048,18.0,-10.0,0.0
86,1048,20.0,-10.0,0.0
87,1048,22.0,-10.0,0.0
88,1048,24.0,-10.0,0.0
89,1048,26.0,-10.0,0.0
90,1048,28.0,-10.0,0.0
91,1048,0.0,-12.0,0.0
92,1048,2.0,-12.0,0.0
93,1048,4.0,-12.0,0.0
94,1048,6.0,-12.0,0.0
95,1048,8.0,-12.0,0.0
96,1048,10.0,-12.0,0.0
97,1048,12.0,-12.0,0.0
98,1048,14.0,-12.0,0.0
99,1048,16.0,-12.0,0.0
100,1048,18.0,-12.0,0.0
101,1048,20.0,-12.0,0.0
102,1048,22.0,-12.0,0.0
103,1048,24.0,-12.0,0.0
104,1048,26.0,-12.0,0.0
105,1048,28.0,-12.0,0.0
106,1048,0.0,-14.0,0.0
107,1048,2.0,-14.0,0.0
108,1048,4.0,-14.0,0.0
109,1048,6.0,-14.0,0.0
110,1048,8.0,-14.0,0.0
111,1048,10.0,-14.0,0.0
112,1048,12.0,-14.0,0.0
113,1048,14.0,-14.0,0.0
114,1048,16.0,-14.0,0.0
115,1048,18.0,-14.0,0.0
116,1048,20.0,-14.0,0.0
117,1048,22.0,-14.0,0.0
118,1048,24.0,-14.0,0.0
119,1048,26.0,-14.0,0.0
120,1048,28.0,-14.0,0.0
121,1048,0.0,-16.0,0.0
122,1048,2.0,-16.0,0.0
123,1048,4.0,-16.0,0.0
124,1048,6.0,-16.0,0.0
125,1048,8.0,-16.0,0.0
126,1048,10.0,-16.0,0.0
127,1048,12.0,-16.0,0.0
128,1048,14.0,-16.0,0.0
129,1048,16.0,-16.0,0.0
130,1048,18.0,-16.0,0.0
131,1048,20.0,-16.0,0.0
132,1048,22.0,-16.0,0.0
133,1048,24.0,-16.0,0.0
134,1048,26.0,-16.0,0.0
135,1048,28.0,-16.0,0.0
136,1048,0.0,-18.0,0.0
137,1048,2.0,-18.0,0.0
138,1048,4.0,-18.0,0.0
139,1048,6.0,-18.0,0.0
140,1048,8.0,-18.0,0.0
141,1048,10.0,-18.0,0.0
142,1048,12.0,-18.0,0.0
143,1048,14.0,-18.0,0.0
144,1048,16.0,-18.0,0.0
145,1048,18.0,-18.0,0.0
146,1048,20.0,-18.0,0.0
147,1048,22.0,-18.0,0.0
148,1048,24.0,-18.0,0.0
149,1048,26.0,-18.0,0.0
150,1048,28.0,-18.0,0.0
1,1049,0.0,0.0,0.0
2,1049,2.0,0.0,0.0
3,1049,4.0,0.0,0.0
4,1049,6.0,0.0,0.0
5,1049,8.0,0.0,0.0
6,1049,10.0,0.0,0.0
7,1049,12.0,0.0,0.0
8,1049,14.0,0.0,0.0
9,1049,16.0,0.0,0.0
10,1049,18.0,0.0,0.0
11,1049,20.0,0.0,0.0
12,1049,22.0,0.0,0.0
13,1049,24.0,0.0,0.0
14,1049,26.0,0.0,0.0
15,1049,28.0,0.0,0.0
16,1049,0.0,-2.0,0.0
17,1049,2.0,-2.0,0.0
18,1049,4.0,-2.0,0.0
19,1049,6.0,-2.0,0.0
20,1049,8.0,-2.0,0.0
21,1049,10.0,-2.0,0.0
22,1049,12.0,-2.0,0.0
23,1049,14.0,-2.0,0.0
24,1049,16.0,-2.0,0.0
25,1049,18.0,-2.0,0.0
26,1049,20.0,-2.0,0.0
27,1049,22.0,-2.0,0.0
28,1049,24.0,-2.0,0.0
29,1049,26.0,-2.0,0.0
30,1049,28.0,-2.0,0.0
31,1049,0.0,-4.0,0.0
32,1049,2.0,-4.0,0.0
33,1049,4.0,-4.0,0.0
34,1049,6.0,-4.0,0.0
35,1049,8.0,-4.0,0.0
36,1049,10.0,-4.0,0.0
37,1049,12.0,-4.0,0.0
38,1049,14.0,-4.0,0.0
39,1049,16.0,-4.0,0.0
40,1049,18.0,-4.0,0.0
41,1049,20.0,-4.0,0.0
42,1049,22.0,-4.0,0.0
43,1049,24.0,-4.0,0.0
44,1049,26.0,-4.0,0.0
45,1049,28.0,-4.0,0.0
46,1049,0.0,-6.0,0.0
47,1049,2.0,-6.0,0.0
48,1049,4.0,-6.0,0.0
49,1049,6.0,-6.0,0.0
50,1049,8.0,-6.0,0.0
51,1049,10.0,-6.0,0.0
52,1049,12.0,-6.0,0.0
53,1049,14.0,-6.0,0.0
54,1049,16.0,-6.0,0.0
55,1049,18.0,-6.0,0.0
56,1049,20.0,-6.0,0.0
57,1049,22.0,-6.0,0.0
58,1049,24.0,-6.0,0.0
59,1049,26.0,-6.0,0.0
60,1049,28.0,-6.0,0.0
61,1049,0.0,-8.0,0.0
62,1049,2.0,-8.0,0.0
63,1049,4.0,-8.0,0.0
64,1049,6.0,-8.0,0.0
65,1049,8.0,-8.0,0.0
66,1049,10.0,-8.0,0.0
67,1049,12.0,-8.0,0.0
68,1049,14.0,-8.0,0.0
69,1049,16.0,-8.0,0.0
70,1049,18.0,-8.0,0.0
71,1049,20.0,-8.0,0.0
72,1049,22.0,-8.0,0.0
73,1049,24.0,-8.0,0.0
74,1049,26.0,-8.0,0.0
75,1049,28.0,-8.0,0.0
76,1049,0.0,-10.0,0.0
77,1049,2.0,-10.0,0.0
78,1049,4.0,-10.0,0.0
79,1049,6.0,-10.0,0.0
80,1049,8.0,-10.0,0.0
81,1049,10.0,-10.0,0.0
82,1049,12.0,-10.0,0.0
83,1049,14.0,-10.0,0.0
84,1049,16.0,-10.0,0.0
85,1049,18.0,-10.0,0.0
86,1049,20.0,-10.0,0.0
87,1049,22.0,-10.0,0.0
88,1049,24.0,-10.0,0.0
89,1049,26.0,-10.0,0.0
90,1049,28.0,-10.0,0.0
91,1049,0.0,-12.0,0.0
92,1049,2.0,-12.0,0.0
93,1049,4.0,-12.0,0.0
94,1049,6.0,-12.0,0.0
95,1049,8.0,-12.0,0.0
96,1049,10.0,-12.0,0.0
97,1049,12.0,-12.0,0.0
98,1049,14.0,-12.0,0.0
99,1049,16.0,-12.0,0.0
100,1049,18.0,-12.0,0.0
101,1049,20.0,-12.0,0.0
102,1049,22.0,-12.0,0.0
103,1049,24.0,-12.0,0.0
104,1049,26.0,-12.0,0.0
105,1049,28.0,-12.0,0.0
106,1049,0.0,-14.0,0.0
107,1049,2.0,-14.0,0.0
108,1049,4.0,-14.0,0.0
109,1049,6.0,-14.0,0.0
110,1049,8.0,-14.0,0.0
111,1049,10.0,-14.0,0.0
112,1049,12.0,-14.0,0.0
113,1049,14.0,-14.0,0.0
114,1049,16.0,-14.0,0.0
115,1049,18.0,-14.0,0.0
116,1049,20.0,-14.0,0.0
117,1049,22.0,-14.0,0.0
118,1049,24.0,-14.0,0.0
119,1049,26.0,-14.0,0.0
120,1049,28.0,-14.0,0.0
121,1049,0.0,-16.0,0.0
122,1049,2.0,-16.0,0.0
123,1049,4.0,-16.0,0.0
124,1049,6.0,-16.0,0.0
125,1049,8.0,-16.0,0.0
126,1049,10.0,-16.0,0.0
127,1049,12.0,-16.0,0.0
128,1049,14.0,-16.0,0.0
129,1049,16.0,-16.0,0.0
130,1049,18.0,-16.0,0.0
131,1049,20.0,-16.0,0.0
132,1049,22.0,-16.0,0.0
133,1049,24.0,-16.0,0.0
134,1049,26.0,-16.0,0.0
135,1049,28.0,-16.0,0.0
136,1049,0.0,-18.0,0.0
137,1049,2.0,-18.0,0.0
138,1049,4.0,-18.0,0.0
139,1049,6.0,-18.0,0.0
140,1049,8.0,-18.0,0.0
141,1049,10.0,-18.0,0.0
142,1049,12.0,-18.0,0.0
143,1049,14.0,-18.0,0.0
144,1049,16.0,-18.0,0.0
145,1049,18.0,-18.0,0.0
146,1049,20.0,-18.0,0.0
147,1049,22.0,-18.0,0.0
148,1049,24.0,-18.0,0.0
149,1049,26.0,-18.0,0.0
150,1049,28.0,-18.0,0.0
1,1050,0.0,0.0,0.0
2,1050,2.0,0.0,0.0
3,1050,4.0,0.0,0.0
4,1050,6.0,0.0,0.0
5,1050,8.0,0.0,0.0
6,1050,10.0,0.0,0.0
7,1050,12.0,0.0,0.0
8,1050,14.0,0.0,0.0
9,1050,16.0,0.0,0.0
10,1050,18.0,0.0,0.0
11,1050,20.0,0.0,0.0
12,1050,22.0,0.0,0.0
13,1050,24.0,0.0,0.0
14,1050,26.0,0.0,0.0
15,1050,28.0,0.0,0.0
16,1050,0.0,-2.0,0.0
17,1050,2.0,-2.0,0.0
18,1050,4.0,-2.0,0.0
19,1050,6.0,-2.0,0.0
20,1050,8.0,-2.0,0.0
21,1050,10.0,-2.0,0.0
22,1050,12.0,-2.0,0.0
23,1050,14.0,-2.0,0.0
24,1050,16.0,-2.0,0.0
25,1050,18.0,-2.0,0.0
26,1050,20.0,-2.0,0.0
27,1050,22.0,-2.0,0.0
28,1050,24.0,-2.0,0.0
29,1050,26.0,-2.0,0.0
30,1050,28.0,-2.0,0.0
31,1050,0.0,-4.0,0.0
32,1050,2.0,-4.0,0.0
33,1050,4.0,-4.0,0.0
34,1050,6.0,-4.0,0.0
35,1050,8.0,-4.0,0.0
36,1050,10.0,-4.0,0.0
37,1050,12.0,-4.0,0.0
38,1050,14.0,-4.0,0.0
39,1050,16.0,-4.0,0.0
40,1050,18.0,-4.0,0.0
41,1050,20.0,-4.0,0.0
42,1050,22.0,-4.0,0.0
43,1050,24.0,-4.0,0.0
44,1050,26.0,-4.0,0.0
45,1050,28.0,-4.0,0.0
46,1050,0.0,-6.0,0.0
47,1050,2.0,-6.0,0.0
48,1050,4.0,-6.0,0.0
49,1050,6.0,-6.0,0.0
50,1050,8.0,-6.0,0.0
51,1050,10.0,-6.0,0.0
52,1050,12.0,-6.0,0.0
53,1050,14.0,-6.0,0.0
54,1050,16.0,-6.0,0.0
55,1050,18.0,-6.0,0.0
56,1050,20.0,-6.0,0.0
57,1050,22.0,-6.0,0.0
58,1050,24.0,-6.0,0.0
59,1050,26.0,-6.0,0.0
60,1050,28.0,-6.0,0.0
61,1050,0.0,-8.0,0.0
62,1050,2.0,-8.0,0.0
63,1050,4.0,-8.0,0.0
64,1050,6.0,-8.0,0.0
65,1050,8.0,-8.0,0.0
66,1050,10.0,-8.0,0.0
67,1050,12.0,-8.0,0.0
68,1050,14.0,-8.0,0.0
69,1050,16.0,-8.0,0.0
70,1050,18.0,-8.0,0.0
71,1050,20.0,-8.0,0.0
72,1050,22.0,-8.0,0.0
73,1050,24.0,-8.0,0.0
74,1050,26.0,-8.0,0.0
75,1050,28.0,-8.0,0.0
76,1050,0.0,-10.0,0.0
77,1050,2.0,-10.0,0.0
78,1050,4.0,-10.0,0.0
79,1050,6.0,-10.0,0.0
80,1050,8.0,-10.0,0.0
81,1050,10.0,-10.0,0.0
82,1050,12.0,-10.0,0.0
83,1050,14.0,-10.0,0.0
84,1050,16.0,-10.0,0.0
85,1050,18.0,-10.0,0.0
86,1050,20.0,-10.0,0.0
87,1050,22.0,-10.0,0.0
88,1050,24.0,-10.0,0.0
89,1050,26.0,-10.0,0.0
90,1050,28.0,-10.0,0.0
91,1050,0.0,-12.0,0.0
92,1050,2.0,-12.0,0.0
93,1050,4.0,-12.0,0.0
94,1050,6.0,-12.0,0.0
95,1050,8.0,-12.0,0.0
96,1050,10.0,-12.0,0.0
97,1050,12.0,-12.0,0.0
98,1050,14.0,-12.0,0.0
99,1050,16.0,-12.0,0.0
100,1050,18.0,-12.0,0.0
101,1050,20.0,-12.0,0.0
102,1050,22.0,-12.0,0.0
103,1050,24.0,-12.0,0.0
104,1050,26.0,-12.0,0.0
105,1050,28.0,-12.0,0.0
106,1050,0.0,-14.0,0.0
107,1050,2.0,-14.0,0.0
108,1050,4.0,-14.0,0.0
109,1050,6.0,-14.0,0.0
110,1050,8.0,-14.0,0.0
111,1050,10.0,-14.0,0.0
112,1050,12.0,-14.0,0.0
113,1050,14.0,-14.0,0.0
114,1050,16.0,-14.0,0.0
115,1050,18.0,-14.0,0.0
116,1050,20.0,-14.0,0.0
117,1050,22.0,-14.0,0.0
118,1050,24.0,-14.0,0.0
119,1050,26.0,-14.0,0.0
120,1050,28.0,-14.0,0.0
121,1050,0.0,-16.0,0.0
122,1050,2.0,-16.0,0.0
123,1050,4.0,-16.0,0.0
124,1050,6.0,-16.0,0.0
125,1050,8.0,-16.0,0.0
126,1050,10.0,-16.0,0.0
127,1050,12.0,-16.0,0.0
128,1050,14.0,-16.0,0.0
129,1050,16.0,-16.0,0.0
130,1050,18.0,-16.0,0.0
131,1050,20.0,-16.0,0.0
132,1050,22.0,-16.0,0.0
133,1050,24.0,-16.0,0.0
134,1050,26.0,-16.0,0.0
135,1050,28.0,-16.0,0.0
136,1050,0.0,-18.0,0.0
137,1050,2.0,-18.0,0.0
138,1050,4.0,-18.0,0.0
139,1050,6.0,-18.0,0.0
140,1050,8.0,-18.0,0.0
141,1050,10.0,-18.0,0.0
142,1050,12.0,-18.0,0.0
143,1050,14.0,-18.0,0.0
144,1050,16.0,-18.0,0.0
145,1050,18.0,-18.0,0.0
146,1050,20.0,-18.0,0.0
147,1050,22.0,-18.0,0.0
148,1050,24.0,-18.0,0.0
149,1050,26.0,-18.0,0.0
150,1050,28.0,-18.0,0.0
1,1051,0.0,0.0,0.0
2,1051,2.0,0.0,0.0
3,1051,4.0,0.0,0.0
4,1051,6.0,0.0,0.0
5,1051,8.0,0.0,0.0
6,1051,10.0,0.0,0.0
7,1051,12.0,0.0,0.0
8,1051,14.0,0.0,0.0
9,1051,16.0,0.0,0.0
10,1051,18.0,0.0,0.0
11,1051,20.0,0.0,0.0
12,1051,22.0,0.0,0.0
13,1051,24.0,0.0,0.0
14,1051,26.0,0.0,0.0
15,1051,28.0,0.0,0.0
16,1051,0.0,-2.0,0.0
17,1051,2.0,-2.0,0.0
18,1051,4.0,-2.0,0.0
19,1051,6.0,-2.0,0.0
20,1051,8.0,-2.0,0.0
21,1051,10.0,-2.0,0.0
22,1051,12.0,-2.0,0.0
23,1051,14.0,-2.0,0.0
24,1051,16.0,-2.0,0.0
25,1051,18.0,-2.0,0.0
26,1051,20.0,-2.0,0.0
27,1051,22.0,-2.0,0.0
28,1051,24.0,-2.0,0.0
29,1051,26.0,-2.0,0.0
30,1051,28.0,-2.0,0.0
31,1051,0.0,-4.0,0.0
32,1051,2.0,-4.0,0.0
33,1051,4.0,-4.0,0.0
34,1051,6.0,-4.0,0.0
35,1051,8.0,-4.0,0.0
36,1051,10.0,-4.0,0.0
37,1051,12.0,-4.0,0.0
38,1051,14.0,-4.0,0.0
39,1051,16.0,-4.0,0.0
40,1051,18.0,-4.0,0.0
41,1051,20.0,-4.0,0.0
42,1051,22.0,-4.0,0.0
43,1051,24.0,-4.0,0.0
44,1051,26.0,-4.0,0.0
45,1051,28.0,-4.0,0.0
46,1051,0.0,-6.0,0.0
47,1051,2.0,-6.0,0.0
48,1051,4.0,-6.0,0.0
49,1051,6.0,-6.0,0.0
50,1051,8.0,-6.0,0.0
51,1051,10.0,-6.0,0.0
52,1051,12.0,-6.0,0.0
53,1051,14.0,-6.0,0.0
54,1051,16.0,-6.0,0.0
55,1051,18.0,-6.0,0.0
56,1051,20.0,-6.0,0.0
57,1051,22.0,-6.0,0.0
58,1051,24.0,-6.0,0.0
59,1051,26.0,-6.0,0.0
60,1051,28.0,-6.0,0.0
61,1051,0.0,-8.0,0.0
62,1051,2.0,-8.0,0.0
63,1051,4.0,-8.0,0.0
64,1051,6.0,-8.0,0.0
65,1051,8.0,-8.0,0.0
66,1051,10.0,-8.0,0.0
67,1051,12.0,-8.0,0.0
68,1051,14.0,-8.0,0.0
69,1051,16.0,-8.0,0.0
70,1051,18.0,-8.0,0.0
71,1051,20.0,-8.0,0.0
72,1051,22.0,-8.0,0.0
73,1051,24.0,-8.0,0.0
74,1051,26.0,-8.0,0.0
75,1051,28.0,-8.0,0.0
76,1051,0.0,-10.0,0.0
77,1051,2.0,-10.0,0.0
78,1051,4.0,-10.0,0.0
79,1051,6.0,-10.0,0.0
80,1051,8.0,-10.0,0.0
81,1051,10.0,-10.0,0.0
82,1051,12.0,-10.0,0.0
83,1051,14.0,-10.0,0.0
84,1051,16.0,-10.0,0.0
85,1051,18.0,-10.0,0.0
86,1051,20.0,-10.0,0.0
87,1051,22.0,-10.0,0.0
88,1051,24.0,-10.0,0.0
89,1051,26.0,-10.0,0.0
90,1051,28.0,-10.0,0.0
91,1051,0.0,-12.0,0.0
92,1051,2.0,-12.0,0.0
93,1051,4.0,-12.0,0.0
94,1051,6.0,-12.0,0.0
95,1051,8.0,-12.0,0.0
96,1051,10.0,-12.0,0.0
97,1051,12.0,-12.0,0.0
98,1051,14.0,-12.0,0.0
99,1051,16.0,-12.0,0.0
100,1051,18.0,-12.0,0.0
101,1051,20.0,-12.0,0.0
102,1051,22.0,-12.0,0.0
103,1051,24.0,-12.0,0.0
104,1051,26.0,-12.0,0.0
105,1051,28.0,-12.0,0.0
106,1051,0.0,-14.0,0.0
107,1051,2.0,-14.0,0.0
108,1051,4.0,-14.0,0.0
109,1051,6.0,-14.0,0.0
110,1051,8.0,-14.0,0.0
111,1051,10.0,-14.0,0.0
112,1051,12.0,-14.0,0.0
113,1051,14.0,-14.0,0.0
114,1051,16.0,-14.0,0.0
115,1051,18.0,-14.0,0.0
116,1051,20.0,-14.0,0.0
117,1051,22.0,-14.0,0.0
118,1051,24.0,-14.0,0.0
119,1051,26.0,-14.0,0.0
120,1051,28.0,-14.0,0.0
121,1051,0.0,-16.0,0.0
122,1051,2.0,-16.0,0.0
123,1051,4.0,-16.0,0.0
124,1051,6.0,-16.0,0.0
125,1051,8.0,-16.0,0.0
126,1051,10.0,-16.0,0.0
127,1051,12.0,-16.0,0.0
128,1051,14.0,-16.0,0.0
129,1051,16.0,-16.0,0.0
130,1051,18.0,-16.0,0.0
131,1051,20.0,-16.0,0.0
132,1051,22.0,-16.0,0.0
133,1051,24.0,-16.0,0.0
134,1051,26.0,-16.0,0.0
135,1051,28.0,-16.0,0.0
136,1051,0.0,-18.0,0.0
137,1051,2.0,-18.0,0.0
138,1051,4.0,-18.0,0.0
139,1051,6.0,-18.0,0.0
140,1051,8.0,-18.0,0.0
141,1051,10.0,-18.0,0.0
142,1051,12.0,-18.0,0.0
143,1051,14.0,-18.0,0.0
144,1051,16.0,-18.0,0.0
145,1051,18.0,-18.0,0.0
146,1051,20.0,-18.0,0.0
147,1051,22.0,-18.0,0.0
148,1051,24.0,-18.0,0.0
149,1051,26.0,-18.0,0.0
150,1051,28.0,-18.0,0.0
1,1052,0.0,0.0,0.0
2,1052,2.0,0.0,0.0
3,1052,4.0,0.0,0.0
4,1052,6.0,0.0,0.0
5,1052,8.0,0.0,0.0
6,1052,10.0,0.0,0.0
7,1052,12.0,0.0,0.0
8,1052,14.0,0.0,0.0
9,1052,16.0,0.0,0.0
10,1052,18.0,0.0,0.0
11,1052,20.0,0.0,0.0
12,1052,22.0,0.0,0.0
13,1052,24.0,0.0,0.0
14,1052,26.0,0.0,0.0
15,1052,28.0,0.0,0.0
16,1052,0.0,-2.0,0.0
17,1052,2.0,-2.0,0.0
18,1052,4.0,-2.0,0.0
19,1052,6.0,-2.0,0.0
20,1052,8.0,-2.0,0.0
21,1052,10.0,-2.0,0.0
22,1052,12.0,-2.0,0.0
23,1052,14.0,-2.0,0.0
24,1052,16.0,-2.0,0.0
25,1052,18.0,-2.0,0.0
26,1052,20.0,-2.0,0.0
27,1052,22.0,-2.0,0.0
28,1052,24.0,-2.0,0.0
29,1052,26.0,-2.0,0.0
30,1052,28.0,-2.0,0.0
31,1052,0.0,-4.0,0.0
32,1052,2.0,-4.0,0.0
33,1052,4.0,-4.0,0.0
34,1052,6.0,-4.0,0.0
35,1052,8.0,-4.0,0.0
36,1052,10.0,-4.0,0.0
37,1052,12.0,-4.0,0.0
38,1052,14.0,-4.0,0.0
39,1052,16.0,-4.0,0.0
40,1052,18.0,-4.0,0.0
41,1052,20.0,-4.0,0.0
42,1052,22.0,-4.0,0.0
43,1052,24.0,-4.0,0.0
44,1052,26.0,-4.0,0.0
45,1052,28.0,-4.0,0.0
46,1052,0.0,-6.0,0.0
47,1052,2.0,-6.0,0.0
48,1052,4.0,-6.0,0.0
49,1052,6.0,-6.0,0.0
50,1052,8.0,-6.0,0.0
51,1052,10.0,-6.0,0.0
52,1052,12.0,-6.0,0.0
53,1052,14.0,-6.0,0.0
54,1052,16.0,-6.0,0.0
55,1052,18.0,-6.0,0.0
56,1052,20.0,-6.0,0.0
57,1052,22.0,-6.0,0.0
58,1052,24.0,-6.0,0.0
59,1052,26.0,-6.0,0.0
60,1052,28.0,-6.0,0.0
61,1052,0.0,-8.0,0.0
62,1052,2.0,-8.0,0.0
63,1052,4.0,-8.0,0.0
64,1052,6.0,-8.0,0.0
65,1052,8.0,-8.0,0.0
66,1052,10.0,-8.0,0.0
67,1052,12.0,-8.0,0.0
68,1052,14.0,-8.0,0.0
69,1052,16.0,-8.0,0.0
70,1052,18.0,-8.0,0.0
71,1052,20.0,-8.0,0.0
72,1052,22.0,-8.0,0.0
73,1052,24.0,-8.0,0.0
74,1052,26.0,-8.0,0.0
75,1052,28.0,-8.0,0.0
76,1052,0.0,-10.0,0.0
77,1052,2.0,-10.0,0.0
78,1052,4.0,-10.0,0.0
79,1052,6.0,-10.0,0.0
80,1052,8.0,-10.0,0.0
81,1052,10.0,-10.0,0.0
82,1052,12.0,-10.0,0.0
83,1052,14.0,-10.0,0.0
84,1052,16.0,-10.0,0.0
85,1052,18.0,-10.0,0.0
86,1052,20.0,-10.0,0.0
87,1052,22.0,-10.0,0.0
88,1052,24.0,-10.0,0.0
89,1052,26.0,-10.0,0.0
90,1052,28.0,-10.0,0.0
91,1052,0.0,-12.0,0.0
92,1052,2.0,-12.0,0.0
93,1052,4.0,-12.0,0.0
94,1052,6.0,-12.0,0.0
95,1052,8.0,-12.0,0.0
96,1052,10.0,-12.0,0.0
97,1052,12.0,-12.0,0.0
98,1052,14.0,-12.0,0.0
99,1052,16.0,-12.0,0.0
100,1052,18.0,-12.0,0.0
101,1052,20.0,-12.0,0.0
102,1052,22.0,-12.0,0.0
103,1052,24.0,-12.0,0.0
104,1052,26.0,-12.0,0.0
105,1052,28.0,-12.0,0.0
106,1052,0.0,-14.0,0.0
107,1052,2.0,-14.0,0.0
108,1052,4.0,-14.0,0.0
109,1052,6.0,-14.0,0.0
110,1052,8.0,-14.0,0.0
111,1052,10.0,-14.0,0.0
112,1052,12.0,-14.0,0.0
113,1052,14.0,-14.0,0.0
114,1052,16.0,-14.0,0.0
115,1052,18.0,-14.0,0.0
116,1052,20.0,-14.0,0.0
117,1052,22.0,-14.0,0.0
118,1052,24.0,-14.0,0.0
119,1052,26.0,-14.0,0.0
120,1052,28.0,-14.0,0.0
